-4.402410000000000310e-09 1.019729999999999934e-06
-3.338169999999999775e-08 4.350589999999999625e-06
-1.302499999999999917e-07 9.825169999999999986e-06
-3.719780000000000239e-07 2.020860000000000164e-05
-9.228849999999999951e-07 4.509419999999999932e-05
-2.154540000000000127e-06 9.987899999999999697e-05
-4.790210000000000170e-06 1.976210000000000108e-04
-9.954769999999999559e-06 3.346000000000000016e-04
-1.902440000000000034e-05 4.882169999999999913e-04
-3.325000000000000183e-05 6.153470000000000294e-04
-5.317900000000000025e-05 6.544800000000000357e-04
-7.803989999999999799e-05 5.542509999999999624e-04
-1.053940000000000009e-04 2.990170000000000002e-04
-1.312469999999999989e-04 -8.928880000000000475e-05
-1.505590000000000064e-04 -5.643929999999999477e-04
-1.579490000000000017e-04 -1.071439999999999892e-03
-1.483570000000000028e-04 -1.558839999999999922e-03
-1.175280000000000037e-04 -1.983720000000000015e-03
-6.234470000000000636e-05 -2.304660000000000042e-03
1.883969999999999853e-05 -2.465360000000000208e-03
1.256899999999999977e-04 -2.400970000000000101e-03
2.553049999999999959e-04 -2.072469999999999868e-03
4.018280000000000159e-04 -1.482360000000000058e-03
5.563500000000000520e-04 -6.672969999999999640e-04
7.071469999999999839e-04 3.000079999999999913e-04
8.403069999999999897e-04 1.308829999999999976e-03
9.407659999999999981e-04 2.234090000000000208e-03
9.935759999999999210e-04 2.967860000000000116e-03
9.852019999999999094e-04 3.439579999999999808e-03
9.047190000000000093e-04 3.624570000000000135e-03
7.449590000000000075e-04 3.529379999999999930e-03
5.037709999999999714e-04 3.156459999999999821e-03
1.855170000000000061e-04 2.503529999999999905e-03
-1.975369999999999893e-04 1.592089999999999998e-03
-6.244189999999999723e-04 4.640679999999999892e-04
-1.065579999999999999e-03 -8.159460000000000107e-04
-1.484340000000000008e-03 -2.140340000000000124e-03
-1.839769999999999904e-03 -3.363360000000000134e-03
-2.090929999999999959e-03 -4.328989999999999574e-03
-2.201750000000000148e-03 -4.901909999999999774e-03
-2.145910000000000005e-03 -4.997459999999999576e-03
-1.910870000000000060e-03 -4.594199999999999673e-03
-1.500510000000000038e-03 -3.731079999999999900e-03
-9.360489999999999956e-04 -2.503510000000000024e-03
-2.550920000000000032e-04 -1.038190000000000033e-03
4.910869999999999689e-04 5.276459999999999961e-04
1.241740000000000075e-03 2.045350000000000033e-03
1.932080000000000082e-03 3.361040000000000035e-03
2.499519999999999867e-03 4.340280000000000180e-03
2.889889999999999994e-03 4.899930000000000258e-03
3.062860000000000148e-03 5.013390000000000381e-03
2.996219999999999960e-03 4.689519999999999973e-03
2.688550000000000054e-03 3.955700000000000362e-03
2.160319999999999862e-03 2.849809999999999930e-03
1.452960000000000102e-03 1.441650000000000049e-03
6.258659999999999874e-04 -1.546979999999999883e-04
