-4.411809999999999719e-08 6.450609999999999553e-07
-2.381479999999999961e-07 2.035489999999999971e-06
-6.063760000000000029e-07 2.877269999999999982e-06
-1.172419999999999907e-06 4.986970000000000298e-06
-2.425090000000000019e-06 1.325560000000000062e-05
-5.393220000000000009e-06 3.027259999999999879e-05
-1.090300000000000047e-05 5.134519999999999758e-05
-1.846340000000000012e-05 6.403179999999999907e-05
-2.579339999999999940e-05 6.067899999999999959e-05
-2.917429999999999950e-05 3.930740000000000248e-05
-2.399489999999999959e-05 -1.988259999999999832e-06
-6.900720000000000398e-06 -5.365320000000000327e-05
2.044760000000000054e-05 -9.710009999999999551e-05
5.058479999999999720e-05 -1.235030000000000134e-04
7.425549999999999404e-05 -1.392440000000000106e-04
8.499459999999999427e-05 -1.528300000000000123e-04
8.110460000000000271e-05 -1.635370000000000031e-04
6.587390000000000639e-05 -1.638599999999999931e-04
4.604720000000000189e-05 -1.447630000000000097e-04
2.733559999999999964e-05 -9.681069999999999791e-05
1.023320000000000055e-05 -2.293199999999999999e-05
-8.355920000000000459e-06 5.138670000000000049e-05
-2.998150000000000085e-05 1.050910000000000006e-04
-5.303100000000000099e-05 1.451210000000000087e-04
-7.418309999999999791e-05 1.831299999999999898e-04
-8.891459999999999739e-05 2.107499999999999998e-04
-9.309080000000000664e-05 2.162839999999999912e-04
-8.668150000000000009e-05 2.043360000000000033e-04
-7.413340000000000413e-05 1.894110000000000064e-04
-6.024110000000000163e-05 1.809419999999999898e-04
-4.743100000000000040e-05 1.698100000000000022e-04
-3.586390000000000064e-05 1.267960000000000105e-04
-2.337120000000000080e-05 4.001639999999999858e-05
-5.715159999999999674e-06 -6.262830000000000480e-05
2.217180000000000005e-05 -1.579600000000000123e-04
6.346059999999999343e-05 -2.464829999999999777e-04
1.138529999999999957e-04 -3.235809999999999772e-04
1.591949999999999962e-04 -3.726889999999999955e-04
1.832000000000000078e-04 -3.810919999999999759e-04
1.780329999999999944e-04 -3.481110000000000150e-04
