# step, loss_train, loss_test, metrics_test
4.400000000000000000e+04 5.430353408000000000e+09 1.166681128960000000e+11 2.733763260209798318e-08 9.137317569241076853e-09 5.969486848000000000e+09 1.014589194240000000e+11 2.733755444239704957e-08 9.137273160320091847e-09
4.500000000000000000e+04 5.427064832000000000e+09 1.166358773760000000e+11 2.365200657550303731e-08 7.288619041645461039e-09 5.986527232000000000e+09 1.014175252480000000e+11 2.365222151468060474e-08 7.288619041645461039e-09
4.600000000000000000e+04 5.418039296000000000e+09 1.160158494720000000e+11 2.815633060038180702e-08 3.539568282917571196e-08 6.142758912000000000e+09 1.008609116160000000e+11 2.815640876008274063e-08 3.539559401133374195e-08
4.700000000000000000e+04 5.420309504000000000e+09 1.162675568640000000e+11 2.231812601394267404e-08 1.189361942266486949e-08 6.017927680000000000e+09 1.010945884160000000e+11 2.231819529185941064e-08 1.189377218935305791e-08
4.800000000000000000e+04 5.457408512000000000e+09 1.170771722240000000e+11 2.129226395197747479e-08 4.878464299196139109e-10 5.903292928000000000e+09 1.018096025600000000e+11 2.129219645041757758e-08 4.878258907936583455e-10
4.900000000000000000e+04 5.418227200000000000e+09 1.159720468480000000e+11 1.898746049278088321e-08 1.454149334279009054e-08 6.055550464000000000e+09 1.008172400640000000e+11 1.898765411567637784e-08 1.454160525327097275e-08
5.000000000000000000e+04 5.414215168000000000e+09 1.151874990080000000e+11 1.105457325678571578e-08 8.764362569024797267e-09 6.050040320000000000e+09 1.001170288640000000e+11 1.105457325678571578e-08 8.764362569024797267e-09
5.100000000000000000e+04 5.414045696000000000e+09 1.150298275840000000e+11 9.613595253199491708e-09 7.722741557358858699e-09 6.056481792000000000e+09 9.997604454400000000e+10 9.613686735576720821e-09 7.722741557358858699e-09
5.200000000000000000e+04 5.417379840000000000e+09 1.154463662080000000e+11 1.518633219177445426e-08 1.780583325228235481e-08 6.116092928000000000e+09 1.003506483200000000e+11 1.518638903519331507e-08 1.780577107979297580e-08
5.300000000000000000e+04 5.416183296000000000e+09 1.151341772800000000e+11 1.004471972265719160e-08 6.396335461289481827e-09 6.038208000000000000e+09 1.000719482880000000e+11 1.004476590793501600e-08 6.396298157795854422e-09
5.400000000000000000e+04 5.451342848000000000e+09 1.149817978880000000e+11 4.325815261552179436e-09 3.380357105342568502e-09 5.884820480000000000e+09 9.993613312000000000e+10 4.325845903707659090e-09 3.380275837017165941e-09
5.500000000000000000e+04 5.545776128000000000e+09 1.151160893440000000e+11 1.707880281642815135e-09 3.934625425472404459e-08 5.779387904000000000e+09 1.000523202560000000e+11 1.707880281642815135e-09 3.934634662527969340e-08
5.600000000000000000e+04 5.421782528000000000e+09 1.145686753280000000e+11 4.406182974037164968e-09 4.383216012371349279e-10 5.974532608000000000e+09 9.956419174400000000e+10 4.406151887792475463e-09 4.383216012371349279e-10
5.700000000000000000e+04 5.362802176000000000e+09 1.164011601920000000e+11 3.166422679612423963e-09 7.440242866252333442e-10 6.046623744000000000e+09 9.665249280000000000e+10 3.166435780244114540e-09 7.439861504643374701e-10
5.800000000000000000e+04 5.452853760000000000e+09 1.200599613440000000e+11 8.578059862429654459e-08 5.591212470790196676e-08 6.115417600000000000e+09 1.044411678720000000e+11 8.578059862429654459e-08 5.591223484202600957e-08
5.900000000000000000e+04 5.415875584000000000e+09 1.149133701120000000e+11 8.742949475504246948e-09 9.190453731378056546e-09 6.081119232000000000e+09 9.986886041600000000e+10 8.742927271043754445e-09 9.190319616436681827e-09
6.000000000000000000e+04 5.414313472000000000e+09 1.144067112960000000e+11 6.172693023387409994e-09 7.996353801331679279e-09 6.083480064000000000e+09 9.941698969600000000e+10 6.172748090449431402e-09 7.996353801331679279e-09
6.100000000000000000e+04 5.414465536000000000e+09 1.144983470080000000e+11 6.729506729641343554e-09 8.843927368218373886e-09 6.082438144000000000e+09 9.950160486400000000e+10 6.729525825477367107e-09 8.843883847475808579e-09
6.200000000000000000e+04 5.414517760000000000e+09 1.145891061760000000e+11 6.982722400294960607e-09 8.252208694159435254e-09 6.059823104000000000e+09 9.958490112000000000e+10 6.982722400294960607e-09 8.252293959287726466e-09
6.300000000000000000e+04 5.415599616000000000e+09 1.144463605760000000e+11 5.072750219881072553e-09 3.502047318804102360e-09 6.025613312000000000e+09 9.945359155200000000e+10 5.072733788580308101e-09 3.502047318804102360e-09
6.400000000000000000e+04 5.431065600000000000e+09 1.149186048000000000e+11 1.197493659788051446e-08 3.391334857383299095e-08 6.228443648000000000e+09 9.987302195200000000e+10 1.197493659788051446e-08 3.391351910408957337e-08
6.500000000000000000e+04 5.483670528000000000e+09 1.146254540800000000e+11 1.624752887785518851e-09 1.332762877837012638e-08 5.830434816000000000e+09 9.961709568000000000e+10 1.624762213658925702e-09 1.332757459948652468e-08
6.600000000000000000e+04 5.656204800000000000e+09 1.145583206400000000e+11 2.740828008995777054e-08 2.391342093233106425e-07 6.869506048000000000e+09 9.955612262400000000e+10 2.740820193025683693e-08 2.391348914443369722e-07
6.700000000000000000e+04 5.484393984000000000e+09 1.148494725120000000e+11 2.181358205177730269e-09 1.507978453219038784e-08 5.833541632000000000e+09 9.981131161600000000e+10 2.181336444806447616e-09 1.507978453219038784e-08
6.800000000000000000e+04 5.439821312000000000e+09 1.148325806080000000e+11 1.387458326007617870e-08 4.786224749864231853e-08 6.272887808000000000e+09 9.979624652800000000e+10 1.387455572654516800e-08 4.786224749864231853e-08
6.900000000000000000e+04 5.477523968000000000e+09 1.143658168320000000e+11 7.488842324043787357e-10 1.730797904997416481e-08 5.836424192000000000e+09 9.938137907200000000e+10 7.488715203507467777e-10 1.730779430886286718e-08
7.000000000000000000e+04 5.437248512000000000e+09 1.142031237120000000e+11 1.434588225990296451e-09 2.561011624990783275e-09 5.911017472000000000e+09 9.922958950400000000e+10 1.434561691660007909e-09 2.560988088262661222e-09
7.100000000000000000e+04 5.419533312000000000e+09 1.147170324480000000e+11 6.147530040578885746e-09 2.384431319057966903e-09 6.004789248000000000e+09 9.969316659200000000e+10 6.147548248236489599e-09 2.384454189652274181e-09
7.200000000000000000e+04 5.333559808000000000e+09 1.168904765440000000e+11 1.703078211789943452e-08 5.871573893756476537e-09 5.953523712000000000e+09 1.009204592640000000e+11 1.703075191983316472e-08 5.871466868256902671e-09
7.300000000000000000e+04 5.412783616000000000e+09 1.157177098240000000e+11 1.465249432897053339e-08 6.575554323262622347e-09 6.033290752000000000e+09 1.005681541120000000e+11 1.465249432897053339e-08 6.575592070845459602e-09
7.400000000000000000e+04 5.419551744000000000e+09 1.162061496320000000e+11 1.891579159973844071e-08 4.978388368215291848e-09 6.001968640000000000e+09 1.010236375040000000e+11 1.891582357416154991e-08 4.978322643012234039e-09
7.500000000000000000e+04 5.430725120000000000e+09 1.158898565120000000e+11 1.275363636921156285e-08 1.220027551207536476e-10 5.935233536000000000e+09 1.007284633600000000e+11 1.275363636921156285e-08 1.219976064614769484e-10
7.600000000000000000e+04 5.454244352000000000e+09 1.161262448640000000e+11 1.283366923843232144e-08 8.941419826768992607e-10 5.881425920000000000e+09 1.009451909120000000e+11 1.283364348125815013e-08 8.941280493779402150e-10
7.700000000000000000e+04 5.781978112000000000e+09 1.162914938880000000e+11 2.171142821083549279e-09 1.425347022632195149e-07 5.729101312000000000e+09 1.011049021440000000e+11 2.171148150154067480e-09 1.425350575345873949e-07
7.800000000000000000e+04 5.335588864000000000e+09 1.164720046080000000e+11 6.125424167890969329e-09 1.749797973182865007e-09 6.020196352000000000e+09 9.660104704000000000e+10 6.125442375548573182e-09 1.749739464429467262e-09
7.900000000000000000e+04 5.415736320000000000e+09 1.150864670720000000e+11 8.952402374973189580e-09 3.909351509179259665e-09 6.047428096000000000e+09 1.000294809600000000e+11 8.952402374973189580e-09 3.909322199291409561e-09
8.000000000000000000e+04 5.417306624000000000e+09 1.161809264640000000e+11 2.726662229335374832e-09 1.012627698707135870e-12 6.120470016000000000e+09 9.682324684800000000e+10 2.726662229335374832e-09 1.011690731189673897e-12
8.100000000000000000e+04 5.416130048000000000e+09 1.145819709440000000e+11 4.550898768940214723e-09 5.580789719239476199e-10 6.005534208000000000e+09 9.956519936000000000e+10 4.550891219423647271e-09 5.580789719239476199e-10
8.200000000000000000e+04 5.424531456000000000e+09 1.150807818240000000e+11 7.406989244174155829e-09 3.999641728924530071e-10 5.965490176000000000e+09 1.000274657280000000e+11 7.406989244174155829e-09 3.999595377113251971e-10
8.300000000000000000e+04 5.437248000000000000e+09 1.163623710720000000e+11 1.386439074657630499e-09 1.040456254486343823e-08 6.249465344000000000e+09 9.666242150400000000e+10 1.386441184081377287e-09 1.040456254486343823e-08
8.400000000000000000e+04 5.479205888000000000e+09 1.147620474880000000e+11 1.771405955253158027e-08 9.188470073695498286e-08 6.428653056000000000e+09 9.973169356800000000e+10 1.771404356532002566e-08 9.188455862840783084e-08
8.500000000000000000e+04 5.550813184000000000e+09 1.149422714880000000e+11 7.747397168245129251e-10 5.226109678346801957e-08 5.772165120000000000e+09 9.989210931200000000e+10 7.747397168245129251e-10 5.226109678346801957e-08
8.600000000000000000e+04 5.462720512000000000e+09 1.161903718400000000e+11 5.193205310227710925e-10 2.003784516091400292e-08 6.355491328000000000e+09 9.681479270400000000e+10 5.193244723145085118e-10 2.003781141013405431e-08
8.700000000000000000e+04 5.540318208000000000e+09 1.144868618240000000e+11 1.803348581574937270e-08 1.292920330797642237e-07 6.603162624000000000e+09 9.947110604800000000e+10 1.803346982853781810e-08 1.292921041340377997e-07
8.800000000000000000e+04 5.386814976000000000e+09 1.147283619840000000e+11 5.355863322287213180e-11 7.767759768739779247e-10 6.070661120000000000e+09 9.813325414400000000e+10 5.355884832858315292e-11 7.767662624225124546e-10
8.900000000000000000e+04 5.417090560000000000e+09 1.147981004800000000e+11 5.917621948015039379e-09 7.994367945407532261e-10 6.012653056000000000e+09 9.977160499200000000e+10 5.917628609353187130e-09 7.994433448565985145e-10
9.000000000000000000e+04 5.427271168000000000e+09 1.162001776640000000e+11 1.882954014931215170e-09 2.110300822977251300e-09 6.197052416000000000e+09 9.680587161600000000e+10 1.882952682663585620e-09 2.110295493906733100e-09
9.100000000000000000e+04 5.417811968000000000e+09 1.145351454720000000e+11 3.793224845338727391e-09 2.360989008465264050e-11 5.990825984000000000e+09 9.952185548800000000e+10 3.793226621695566791e-09 2.360989008465264050e-11
9.200000000000000000e+04 5.429697536000000000e+09 1.149083238400000000e+11 4.865115421637256077e-09 6.159302512465103518e-10 5.940706816000000000e+09 9.986832793600000000e+10 4.865116309815675777e-09 6.159302512465103518e-10
9.300000000000000000e+04 5.445635584000000000e+09 1.162570219520000000e+11 1.108896752199939328e-09 1.085735679140498178e-08 6.288594944000000000e+09 9.675553996800000000e+10 1.108896752199939328e-09 1.085735057415604388e-08
9.400000000000000000e+04 5.435960832000000000e+09 1.149739827200000000e+11 1.434307783654276136e-08 4.051936031146396999e-08 6.261968896000000000e+09 9.992798208000000000e+10 1.434307961289960076e-08 4.051936031146396999e-08
9.500000000000000000e+04 5.534759424000000000e+09 1.149247078400000000e+11 9.786051968774245324e-10 4.423614541337883566e-08 5.783687680000000000e+09 9.988232806400000000e+10 9.786051968774245324e-10 4.423618449322930246e-08
9.600000000000000000e+04 5.444856320000000000e+09 1.161834086400000000e+11 9.943493806119363398e-10 9.869267181272789458e-09 6.285913600000000000e+09 9.682083840000000000e+10 9.943500467457511149e-10 9.869257411310172756e-09
9.700000000000000000e+04 5.495351808000000000e+09 1.145122734080000000e+11 1.511473612936242716e-08 9.055911220912093995e-08 6.478331904000000000e+09 9.950050713600000000e+10 1.511473612936242716e-08 9.055911220912093995e-08
9.800000000000000000e+04 5.429316096000000000e+09 1.151432376320000000e+11 6.539004893113542494e-09 1.941969918206609691e-10 5.947851264000000000e+09 1.000817131520000000e+11 6.539004893113542494e-09 1.941961730311803080e-10
9.900000000000000000e+04 5.415685632000000000e+09 1.151366594560000000e+11 9.528871913744296762e-09 4.488945659630871887e-09 6.048110080000000000e+09 1.000750694400000000e+11 9.528871913744296762e-09 4.488945659630871887e-09
1.000000000000000000e+05 5.520928768000000000e+09 1.163246141440000000e+11 1.347496975112605355e-10 4.808829601188335801e-08 6.532953600000000000e+09 9.669561548800000000e+10 1.347497391446239590e-10 4.808829601188335801e-08
1.010000000000000000e+05 5.543279104000000000e+09 1.143360880640000000e+11 1.631277157798649569e-08 1.268588079028631910e-07 6.609640960000000000e+09 9.933618380800000000e+10 1.631277157798649569e-08 1.268588079028631910e-07
1.020000000000000000e+05 5.406300160000000000e+09 1.147559690240000000e+11 5.691063176271882185e-09 2.040536850600460639e-09 6.013946368000000000e+09 9.965150208000000000e+10 5.691062288093462485e-09 2.040534186065201538e-09
1.030000000000000000e+05 5.406099968000000000e+09 1.147724840960000000e+11 6.201516189463518458e-09 3.388373137624967057e-09 6.010921984000000000e+09 9.966321664000000000e+10 6.201514857195888908e-09 3.388371583312732582e-09
1.040000000000000000e+05 5.404799488000000000e+09 1.149060300800000000e+11 8.957769637163437437e-09 1.234647672987421174e-08 6.091384832000000000e+09 9.978330316800000000e+10 8.957768748985017737e-09 1.234647939440947084e-08
1.050000000000000000e+05 5.414382080000000000e+09 1.146956103680000000e+11 9.390731747771496885e-09 2.621383821121980873e-08 6.193597952000000000e+09 9.958310707200000000e+10 9.390732635949916585e-09 2.621384709300400573e-08
1.060000000000000000e+05 5.594426880000000000e+09 1.148473344000000000e+11 2.554189926229355478e-08 1.886738658640751964e-07 6.746936320000000000e+09 9.972581990400000000e+10 2.554188860415251838e-08 1.886737948098016204e-07
1.070000000000000000e+05 5.610407424000000000e+09 1.148585246720000000e+11 2.675142773966854293e-08 2.014820950080320472e-07 6.782115840000000000e+09 9.974159769600000000e+10 2.675143662145273993e-08 2.014820665863226168e-07
1.080000000000000000e+05 5.417482752000000000e+09 1.152183664640000000e+11 3.483614785526611968e-11 2.421195244295404336e-09 6.147534848000000000e+09 9.768150630400000000e+10 3.483614785526611968e-11 2.421195244295404336e-09
1.090000000000000000e+05 5.431513088000000000e+09 1.156641505280000000e+11 2.100547513705919300e-10 7.722953832001167029e-09 6.232421376000000000e+09 9.728309657600000000e+10 2.100548762706822004e-10 7.722950279287488229e-09
1.100000000000000000e+05 5.448855040000000000e+09 1.156538204160000000e+11 8.840672194310172927e-09 1.618952860660272108e-09 5.901677056000000000e+09 1.005325025280000000e+11 8.840672194310172927e-09 1.618951639414945021e-09
1.110000000000000000e+05 5.430804480000000000e+09 1.151362416640000000e+11 1.270151317456225115e-09 1.147419581570829905e-08 5.914700288000000000e+09 9.775524249600000000e+10 1.270151095411620190e-09 1.147420203295723695e-08
1.120000000000000000e+05 5.434121728000000000e+09 1.158019973120000000e+11 3.786956859208601145e-10 7.904531251767821232e-09 6.243764736000000000e+09 9.716022476800000000e+10 3.786954083651039582e-10 7.904538357195178833e-09
1.130000000000000000e+05 5.440143872000000000e+09 1.164937297920000000e+11 1.731088161704974482e-08 1.330666739990382652e-11 5.914968064000000000e+09 1.012648099840000000e+11 1.731088161704974482e-08 1.330656071441005395e-11
1.140000000000000000e+05 5.472924160000000000e+09 1.168433479680000000e+11 1.806454186237260728e-08 2.868917325926645390e-09 5.860810752000000000e+09 1.015885905920000000e+11 1.806454186237260728e-08 2.868913329123756739e-09
1.150000000000000000e+05 5.486381056000000000e+09 1.169891573760000000e+11 1.853818254460293247e-08 4.906625772349570980e-09 5.844368896000000000e+09 1.017175982080000000e+11 1.853818254460293247e-08 4.906624440081941430e-09
1.160000000000000000e+05 5.508021248000000000e+09 1.168553984000000000e+11 1.511544844845502666e-08 1.179179154320308953e-08 5.817968128000000000e+09 1.015919656960000000e+11 1.511545200116870546e-08 1.179178976684625013e-08
1.170000000000000000e+05 5.590324736000000000e+09 1.170358190080000000e+11 1.240049041228985516e-08 3.835340223190542019e-08 5.767558656000000000e+09 1.017566576640000000e+11 1.240049218864669456e-08 3.835339512647806259e-08
1.180000000000000000e+05 5.769217536000000000e+09 1.171472302080000000e+11 7.338800234180098414e-09 1.145516463907370053e-07 5.735717376000000000e+09 1.018609909760000000e+11 7.338796237377209764e-09 1.145516463907370053e-07
1.190000000000000000e+05 5.515950080000000000e+09 1.177913753600000000e+11 6.400494356739727664e-09 2.411836241833498207e-08 6.506134016000000000e+09 9.540513792000000000e+10 6.400494356739727664e-09 2.411836241833498207e-08
1.200000000000000000e+05 5.437867520000000000e+09 1.176906465280000000e+11 1.099581048435993580e-08 3.774138224166279088e-10 6.238109696000000000e+09 9.549366886400000000e+10 1.099580959618151610e-08 3.774155155067404621e-10
1.210000000000000000e+05 5.545581568000000000e+09 1.178046300160000000e+11 5.291317606292977871e-09 3.699579309568434837e-08 6.586441728000000000e+09 9.539376742400000000e+10 5.291317606292977871e-09 3.699579309568434837e-08
1.220000000000000000e+05 5.418094080000000000e+09 1.142200893440000000e+11 2.524686681937282628e-09 1.399969463272698889e-11 6.003596800000000000e+09 9.925175705600000000e+10 2.524686681937282628e-09 1.399969463272698889e-11
1.230000000000000000e+05 5.420282880000000000e+09 1.142333603840000000e+11 2.342137817024081414e-09 5.847416995052867605e-11 5.987231744000000000e+09 9.926455296000000000e+10 2.342138261113291264e-09 5.847405892822621354e-11
1.240000000000000000e+05 5.421504512000000000e+09 1.142282076160000000e+11 2.874026128196760510e-09 3.040471763249286141e-10 5.978683392000000000e+09 9.926058803200000000e+10 2.874025684107550660e-09 3.040455942571185233e-10
1.250000000000000000e+05 5.422342144000000000e+09 1.145216122880000000e+11 4.178423829159783054e-09 3.505275514292804928e-10 5.980762112000000000e+09 9.951938969600000000e+10 4.178423829159783054e-09 3.505258028280167082e-10
1.260000000000000000e+05 5.422942208000000000e+09 1.145083740160000000e+11 3.852505425783192550e-09 8.119482169943736949e-11 5.977773568000000000e+09 9.950793728000000000e+10 3.852504537604772850e-09 8.119423189345553737e-11
1.270000000000000000e+05 5.418468864000000000e+09 1.142244392960000000e+11 3.096696676863075481e-09 7.878450669629444292e-10 5.997877760000000000e+09 9.925504204800000000e+10 3.096697120952285331e-09 7.878454000298518167e-10
1.280000000000000000e+05 5.414426112000000000e+09 1.142192046080000000e+11 4.101650574739323929e-09 4.833549560601113626e-09 6.071636992000000000e+09 9.924955340800000000e+10 4.101650574739323929e-09 4.833546451976644676e-09
