# x, y
0.000000000000000000e+00 -4.760019999999999864e-09 -1.587689999999999839e-08 4.060700000000000091e-08 9.614000000000000194e-07
0.000000000000000000e+00 -4.760019999999999864e-09 -1.587689999999999839e-08 4.060700000000000091e-08 9.614000000000000194e-07
0.000000000000000000e+00 -4.760019999999999864e-09 -1.587689999999999839e-08 4.060700000000000091e-08 9.614000000000000194e-07
0.000000000000000000e+00 -4.760019999999999864e-09 -1.587689999999999839e-08 4.060700000000000091e-08 9.614000000000000194e-07
0.000000000000000000e+00 -4.760019999999999864e-09 -1.587689999999999839e-08 4.060700000000000091e-08 9.614000000000000194e-07
2.890000104904174805e+00 -4.125220000000000189e-04 -4.283509999999999922e-04 -6.428560000000000264e-04 4.354060000000000119e-05
1.445000052452087402e+00 1.067256031753530728e-03 -6.460488788599934393e-04 -1.031217569847110325e-03 -2.958302293534267099e-03
7.225000262260437012e-01 -2.863867058486935756e-03 1.509133336272238095e-03 -2.488862552847860045e-03 -9.489077561607358604e-05
2.167500019073486328e+00 6.732587384223940805e-03 5.281545748138378842e-04 -3.907378582191853300e-05 -1.053957024530411020e-02
3.612500131130218506e-01 2.093459633989333893e-03 -9.523560932837722140e-04 1.832199410333633025e-03 -4.209879203323133425e-04
1.806250095367431641e+00 4.879050829849235563e-03 -7.751257372054987842e-04 -4.874070035629213108e-04 -1.027219737886427356e-02
1.083750009536743164e+00 1.626533627681723323e-03 -6.616193650712928667e-04 1.704482986583706009e-03 9.171176683321093353e-04
2.528750181198120117e+00 1.107323124685286953e-03 -9.705458887834873035e-04 -5.832552309179507479e-04 -1.592366979961394808e-03
1.806250065565109253e-01 -2.920446864094735696e-04 1.787289921544194535e-04 -6.204914721032381546e-04 -9.001731257868408930e-04
1.625625014305114746e+00 -3.947710088629721725e-03 1.405536652517319022e-03 1.323172387588978987e-03 8.689456596035956618e-03
9.031250476837158203e-01 -1.518014640302659240e-03 7.608108772506717377e-04 -8.308523970479967822e-04 1.193572914528848649e-03
2.348124980926513672e+00 -3.392283671302795314e-03 7.836670400237905326e-04 -2.857933594132178352e-05 4.899975514583587537e-03
5.418750047683715820e-01 2.602238566966053306e-03 -1.510582700634001234e-03 2.759857890338894733e-03 1.702550621237754972e-03
1.986875057220458984e+00 -6.661837364006045238e-03 -1.692078122425056709e-04 -6.048432362760519827e-04 1.175954995615005952e-02
1.264375090599060059e+00 2.059052153253554396e-03 -7.598609633002276773e-04 1.765307163019178916e-04 -4.233800332918165495e-03
2.709375143051147461e+00 1.218273083143233695e-04 7.302209654226328537e-04 7.924931758546845638e-04 3.747135838737489255e-04
9.031250327825546265e-02 4.621459138990343990e-05 -5.867563832716346896e-05 1.560086436794996356e-04 3.630501364247500930e-04
1.535312533378601074e+00 1.935609074037069038e-03 -1.582916838312123245e-04 4.184638434581759649e-04 -4.008908978247632468e-03
8.128125071525573730e-01 3.548260092749597628e-03 -1.403910441336632354e-03 2.547200645296574754e-03 -5.411926057078853426e-04
2.257812500000000000e+00 -2.210207812499594138e-04 5.734986562500010189e-03 3.324014374999994734e-03 1.320117187499267840e-04
4.515625238418579102e-01 -3.953618431367874470e-03 1.748748727393150109e-03 -3.388839691767692435e-03 -7.575079638462069859e-04
1.896562576293945312e+00 -2.651528041763278817e-03 2.769218789749144927e-03 3.936891312866215228e-03 6.244209050521801717e-03
1.174062490463256836e+00 -2.084437458076486213e-03 7.799967259187733657e-04 -1.252145256710055204e-03 1.589427974081047187e-03
2.619062662124633789e+00 -5.260713403053305986e-04 2.964624424600603714e-03 1.100668364658356855e-03 -2.553860748844113049e-04
2.709375023841857910e-01 -3.407203922391184407e-04 8.983241227078481552e-05 9.331236071717665900e-05 1.002178446371555223e-03
1.715937614440917969e+00 6.974501064567479973e-04 -1.422781235504147783e-03 -2.243363886146546287e-03 -2.419060308567033690e-03
9.934375286102294922e-01 -3.286190128216747580e-04 3.202778975563051007e-04 -1.308716299457550252e-03 -1.890306687622069761e-03
2.438437700271606445e+00 5.113839196119291611e-04 -4.594393558969496992e-03 -2.120274793434142723e-03 5.987022694501910021e-04
6.321875452995300293e-01 3.526716454045782903e-04 -1.449204639356139806e-04 -1.873318587815276607e-04 -7.921286737902166709e-04
2.077187538146972656e+00 2.393640017318727446e-03 -4.405380874595641108e-03 -4.754848619956970196e-03 -4.680118446540836898e-03
1.354687571525573730e+00 -2.327044154338842388e-03 7.161871709942831512e-04 7.759171999926520961e-04 5.360123186130527281e-03
2.799687623977661133e+00 2.994269893627155487e-04 -1.516445235481257486e-03 -7.452382087345112930e-04 -1.795580324296969395e-04
4.515625163912773132e-02 1.015403510719090606e-06 -3.697184980549662638e-06 9.810660099261253058e-06 5.804569304093867420e-05
1.490156292915344238e+00 -5.305619398097991338e-03 2.095081902718543953e-03 -1.235438514617919403e-03 6.267837124328612571e-03
7.676562666893005371e-01 2.494425690686701176e-03 -1.302794479496001629e-03 1.938122889800070452e-03 -8.189031593379969554e-04
2.212656259536743164e+00 -2.787444533843988579e-03 -4.689817061872487806e-03 -1.549285718237881134e-03 6.368625516510001590e-03
